M,A,20151231,20191231,Y,SELLER NOT KEEP RECORDS,Y,Y,Y,Y,MISFRD,26,4071079,"SELLER/TELEMARKETER WILLFULLY, KNOWINGLY FAILED TO KEEP VERIFIABLE AUTHORIZATIONS AND REQUIRED RECORDS",N,N,M,407.1079-001Y201526,N
M,A,20151231,20191231,Y,SELLER-UNL TELEMARK ACT,Y,Y,Y,Y,MISFRD,26,4071076,"TELEMARKETER/SELLER KNOWINGLY, WILLFULLY ENGAGES IN AN UNLAWFUL TELEMARKETING ACT OR PRACTICE",N,N,M,407.1076-002Y201526,N
M,A,20151231,20191231,Y,KNOW SIGN FLS DOC PART,Y,Y,Y,Y,MISFRD,26,358440,KNOWINGLY SIGNING FALSE DOCUMENT RELATED TO A LIMITED LIABILITY PARTNERSHIP,N,N,M,358.440-001Y201526,N
M,A,20151231,20191231,Y,SIGN FLS BUSINESS DOCUMT,Y,Y,Y,Y,MISFRD,26,351713,SIGNING FALSE DOCUMENT RELATING TO BUSINESS INSTITUTION,N,N,M,351.713-001Y201526,N
M,A,20151231,20191231,Y,UNLAWFUL ACT-CARCASS,Y,Y,Y,Y,MISFRD,26,265494,ENGAGE IN MISLEADING/DECEPTIVE PRACTICE IN ADVERTISEMENT/OFFER FOR SALE/SELL/ALL OR PART OF CARCASS/FOOD PLAN,N,N,M,265.494-001Y201526,N
M,A,20151231,20191231,Y,VIOLATION OF REGULATIONS ESTABLISHED FOR RECORDS MAINTAINED BY DOC,Y,Y,Y,Y,MISFRD,26,217075,VIOLATION OF REGULATIONS ESTABLISHED FOR RECORDS MAINTAINED BY THE DEPARTMENT OF CORRECTIONS,N,N,M,217.075-001Y201526,N
M,A,20151231,20191231,Y,EMPLOY SECUR BENEFITS FRAUD-1ST OFNS,Y,Y,Y,Y,MISFRD,26,288395,FRAUD/MISREPRESENTATION RELATED TO EMPLOYMENT SECURITY BENEFITS - 1ST OFFENSE,N,N,M,288.395-001Y201526,N
M,A,20151231,20191231,Y,ILL SALES BY INTINERANT VENDR/PEDLR,Y,Y,Y,Y,MISFRD,26,150465,ILLEGAL SALES BY INTINERANT VENDOR OR PEDDLER,N,N,M,150.465-001Y201526,N
M,A,20151231,20191231,Y,ODOMETER REGSTR FLS MIL,Y,Y,Y,Y,MISFRD,26,407516,ODOMETER FRAUD 1ST DEGREE,N,N,M,407.516-001Y201526,N
M,A,20151231,20191231,Y,DEFRAUD CR CARD HOLDER-2ND/SUB,Y,Y,Y,Y,MISFRD,26,407433,KNOWINGLY DEFRAUD/INTENT TO DEFRAUD CREDIT CARD HOLDER - SALES RECEIPT OR BY ELECTRONIC MEANS WITHOUT CONSENT - 2ND OR SUBSEQUENT OFFENSE,N,N,M,407.433-001Y201526,N
M,A,20151231,20191231,Y,VIOLATION OF TITLE LNDR REGISTRATION REQUIREMENTS-2ND/SUB OFFENSE,Y,Y,Y,Y,MISFRD,26,367506,VIOLATION OF TITLE LENDER REGISTRATION REQUIREMENTS -2ND OR SUBSEQUENT OFFENSE,N,N,M,367.506-001Y201526,N
M,A,20151231,20191231,Y,FAIL FILE DEC REPT RMBLA,Y,Y,Y,Y,MISFRD,26,443879,"FAILURE TO FILE OR DELIBERATELY DECEIVING IN A REPORT REQUIRED BY THE ""RESIDENTIAL MORTGAGE BROKERS LICENSE ACT""",N,N,M,443.879-001Y201526,N
M,A,20151231,20191231,Y,FRAUD CLAIM CRIME VICTIM,Y,Y,Y,Y,MISFRD,26,595045,FRAUDULENT CLAIM FOR COMPENSATION AS CRIME VICTIM,N,N,M,595.045-001Y201526,N
M,A,20151231,20191231,Y,FL KP REGIS SCRP MTL PURCH/TRD,Y,Y,Y,Y,MISFRD,26,407300,FAILURE TO KEEP A REGISTER OF SCRAP METAL PURCHASE OR TRADE,N,N,M,407.300-001Y201526,N
M,A,20151231,20191231,Y,KNWG PURCH/POSS/METAL BEER KEG,Y,Y,Y,Y,MISFRD,26,407301,SCRAP METAL DEALER KNOWINGLY PURCHASE/POSSESS A METAL BEER KEG FROM OTHER THAN BREWER/AUTHORIZED REPRESENTATIVE,N,N,M,407.301-001Y201526,N
M,A,20151231,20191231,Y,INTERFER/AVOIDANCE OF CIVIL INVESTIGATION INTO UNLAWFUL MERCHANDISING PRACTICES,Y,Y,Y,Y,MISFRD,26,407080,INTERFERENCE WITH OR AVOIDANCE OF CIVIL INVESTIGATION INTO UNLAWFUL MERCHANDISING PRACTICES,N,N,M,407.080-001Y201526,N
M,A,20151231,20191231,Y,VIOL PROVISIONS-HOME EQUITY PROG,Y,Y,Y,Y,MISFRD,26,671663,VIOLATION OF PROVISIONS IN SECTIONS 67.1600-67.1663 DEALING WITH HOME EQUITY PROGRAMS,N,N,M,67.1663-001Y201526,N
M,A,20151231,20191231,Y,LIEN FRAUD (VALUE $500 OR LESS),Y,Y,Y,Y,MISFRD,26,429014,LIEN FRAUD (VALUE $500 OR LESS),N,N,M,429.014-002Y201526,N
M,A,20151231,20191231,Y,FLS STMT LOAN APP SM BUS,Y,Y,Y,Y,MISFRD,26,30756,"FALSE STATEMENT ON LOAN APPLICATION BY FARMING OPERATION, SMALL BUSINESS OR JOB ENHANCEMENT BUSINESS",N,N,M,30.756-001Y201526,N
M,A,20151231,20191231,Y,FRAUD/DECEPTION-LICENSE EXAM,Y,Y,N,Y,MISFRD,26,302233,COMMITS/ASSISTS ANOTHER IN COMMITTING FRAUD/DECEPTION DURING LICENSE EXAMINATION,Y,Y,M,302.233-001Y201526,N
M,A,20151231,20191231,Y,FRAUD IN APPLICATION-LIC/PERMIT,Y,Y,Y,Y,MISFRD,26,302233,KNOWINGLY CONCEAL/PROVIDE FALSE INFORMATION/COMMIT FRAUD IN APPLICATION FOR LICENSE/PERMIT,N,Y,M,302.233-002Y201526,N
M,A,20151231,20161231,Y,PERJURY OBTAIN ASSIST-UND $500,Y,Y,Y,Y,MISFRD,26,578385,PERJURY IN APPLICATION FOR PUBLIC ASSISTANCE (VALUE LESS THAN $500),N,N,M,578.385-002Y201526,N
M,A,20151231,20161231,Y,IMPROP DISCLOS OF INFO IN PUBLIC ASSIST INVESTIGATION,Y,Y,Y,Y,MISFRD,26,578387,IMPROPER DISCLOSURE OF INFORMATION IN PUBLIC ASSISTANCE INVESTIGATION,,N,M,578.387-001Y201526,N
M,A,20151231,20191231,Y,FALSE STMT W ASSESSOR TO DEFRAUD,Y,Y,Y,Y,MISFRD,26,137420,FALSE CERTIFICATION TO STATEMENT FILED WITH COUNTY ASSESSOR WITH INTENT TO DEFRAUD,N,N,M,137.420-001Y201526,N
M,U,20200828,99991231,Y,FLS CERT FACT-CNTY FINAN STMT-2ND CL,Y,Y,Y,N,MISFRD,26,50800,"FALSELY CERTIFYING FACT(S) COVERED BY COUNTY FINANCIAL STATEMENT (2ND, 3RD, AND 4TH CLASS COUNTIES)",N,N,M,50.800-001Y202026,N
M,A,20151231,20191231,Y,FILE FLS COMPT ETHIC LAW,Y,Y,Y,Y,MISFRD,26,105961,"KNOWINGLY, WITH MALICE, FILE A FALSE COMPLAINT AGAINST AN INDIVIDUAL IN REFERENCE TO THE ETHICS LAW",N,N,M,105.961-001Y201526,N
M,A,20151231,20191231,Y,VIO ETHICS CONFIDENCE,Y,Y,Y,Y,MISFRD,26,105961,KNOWINGLY VIOLATE CONFIDENTIALITY OF AN ETHICS COMPLAINT AGAINST AN INDIVIDUAL,N,N,M,105.961-002Y201526,N
M,A,20151231,20191231,Y,SCHOOL DIST EMPL SELLING COMMODITIES TO SCHOOL,Y,Y,Y,Y,MISFRD,26,171181,SCHOOL DISTRICT EMPLOYEE SELLING COMMODITIES TO SCHOOL,N,N,M,171.181-001Y201526,N
M,A,20151231,20191231,Y,FALS RPRT/WITHHOLD SCHL VIOLENCE,Y,Y,Y,Y,MISFRD,26,160261,FALSIFY REPORT OR WITHHOLD INFORMATION RELATING TO INVESTIGATION/REPORT OF SCHOOL VIOLENCE,N,N,M,160.261-001Y201526,N
M,A,20151231,20120214,Y,LOBBYIST FALSIFY INFO-MONTHLY REP,Y,Y,Y,Y,MISFRD,26,105473,"LOBBYIST KNOWINGLY OMIT, CONCEAL OR FALSIFY INFORMATION REQUIRED IN MONTHLY REPORTS",N,N,M,105.473-001Y201526,N
M,A,20151231,20170827,Y,FLS DCMT OF TX CRDT FOR INVSTM,Y,Y,Y,Y,MISTAX,26,3931075,PROVIDE FALSE DOCUMENTATION OF CUSTOMER TAX CREDITS RECEIVED FOR DEMAND - SIDE UTILITY INVESTMENTS,N,N,M,393.1075-001Y201526,N
M,A,20151231,20191231,Y,VIOLATION OF AN ORDER,Y,Y,Y,Y,MISFRD,26,3751156,"VIOLATION OF AN ORDER ISSUED UNDER THE ""INSURERS SUPERVISION, REHABILITATION AND LIQUIDATION ACT""",N,N,M,375.1156-001Y201526,N
M,A,20151231,20191231,Y,FALSY AFFIDAVIT FOR SERV,Y,Y,Y,Y,MISFRD,26,600086,FALSIFICATION OF AFFIDAVIT TO OBTAIN PUBLIC DEFENDER SERVICES,N,N,M,600.086-001Y201526,N
M,A,20151231,20191231,Y,FALSE STATMT TO FRATERNAL BENEFIT SOCIETY,Y,Y,Y,Y,MISFRD,26,378638,FALSE STATEMENT IN APPLICATION TO FRATERNAL BENEFIT SOCIETY,N,N,M,378.638-001Y201526,N
M,A,20151231,20191231,Y,DIVERT N H RSIDNT FUNDS,Y,Y,Y,Y,MISFRD,26,198090,DIVERSION OF NURSING HOME RESIDENT'S FUND,N,N,M,198.090-001Y201526,N
M,A,20151231,20191231,Y,SELLER VIOL SEC 409.1003,Y,Y,Y,Y,MISFRD,26,4091003,BUSINESS OPPORTUNITY SELLER VIOLATING ANY PROVISIONS OF SECTION 409.1003,N,N,M,409.1003-001Y201526,N
M,A,20151231,20191231,Y,FALSE ID-GAMB BOAT-2ND,Y,Y,Y,Y,MISGAM,39,313817,"PRESENT FALSE IDENTIFICATION TO GAIN ENTRY TO GAMBLING BOAT, CASH, CHECK ,VERIFY PERSON IS LEGITIMATELY ENTITLED TO BE PRESENT ON BOAT - 2ND OR SUBSEQUENT OFFENSE",Y,N,M,313.817-001Y201539,N
M,A,20151231,20191231,Y,VIO SELL LOTTERY TICKETS,Y,Y,Y,Y,MISGAM,39,313290,ILLEGAL SALE OF LOTTERY TICKETS,N,N,M,313.290-001Y201539,N
M,A,20151231,20191231,Y,MINOR WAGER/ATMPT WAGER/ENTER AREA,Y,N,Y,Y,MISGAM,39,313670,MINOR WAGERING/ATTEMPT TO WAGER OR ALLOW MINOR TO WAGER OR ENTER WAGERING AREA,N,N,M,313.670-001Y201539,N
M,A,20151231,20191231,Y,PERS UND 21 ATT-WAGR-2ND,Y,N,Y,Y,MISGAM,39,313830,PERSON UNDER THE AGE OF 21 YEARS MAKE/ATTEMPT TO MAKE A WAGER WHILE ON AN EXCURSION GAMBLING BOAT - 2ND OR SUBSEQUENT OFFENSE,Y,N,M,313.830-001Y201539,N
M,A,20151231,99991231,Y,AID PERS UND 21-WAGR-2ND,Y,N,N,N,MISGAM,39,313830,AIDING PERSON UNDER THE AGE OF 21 YEARS IN ENTERING GAMBLING BOAT OR MAKING/ATTEMPTING TO MAKE A WAGER WHILE ON SUCH BOAT- 2ND OR SUBSEQUENT OFFENSE,N,N,M,313.830-003Y201539,N
M,A,20151231,20191231,Y,PERS UND 21-WAGER-2ND,Y,Y,Y,Y,MISGAM,39,313830,PERMITTING PERSON UNDER THE AGE OF 21 YEARS TO MAKE WAGER -2ND OR SUBSEQUENT OFFENSE,Y,N,M,313.830-005Y201539,N
M,A,20151231,20191231,Y,FALSE STMT TO GAMING COM,Y,Y,Y,Y,MISGAM,39,313020,KNOWINGLY MADE FALSE STATEMENT TO GAMING COMMISSION,N,N,M,313.020-001Y201539,N
M,A,20151231,20191231,Y,LEASER/SUPLR CANNOT OPER,Y,Y,Y,Y,MISGAM,39,313025,PERSON LEASES PREMISE/SELLS OR LEASES EQUIPMENT OR SUPPLIES/FURNISHES COMMODITIES OR SERVICES TO CONDUCT BINGO - PARTICIPATED IN BINGO GAME,N,N,M,313.025-001Y201539,N
M,A,20151231,20191231,Y,ILL ASSOC GAMB BOAT APP,Y,Y,Y,Y,MISGAM,39,313004,ILLEGAL ASSOCIATION WITH A GAMBLING BOAT OR UNLAWFUL ACCEPTANCE OF GIFTS FROM A GAMBLING APPLICANT OR LICENSEE,N,N,M,313.004-001Y201539,N
M,A,20151231,20191231,Y,FAIL TO REP CHANG TO COM,Y,Y,Y,Y,MISGAM,39,313030,FAILED TO IMMEDIATELY REPORT CHANGES IN OFFICERS/DIRECTORS/OFFICIALS TO COMMISSION,N,N,M,313.030-001Y201539,N
M,A,20151231,20191231,Y,LIC NOT DSPLD IN GAME AREA,Y,Y,Y,Y,MISGAM,39,313030,FAILED TO DISPLAY BINGO LICENSE IN AREA OF BINGO GAME,N,N,M,313.030-002Y201539,N
M,A,20151231,20191231,Y,INELIGIBLE OPR OF BINGO GAME,Y,Y,Y,Y,MISGAM,39,313035,INELIGIBLE PERSON/ORGANIZATION PARTICIPATE IN MANAGEMENT/CONDUCT/OPERATION OF BINGO GAME,N,N,M,313.035-001Y201539,N
M,A,20151231,20191231,Y,NO ANNUAL REP TO GAMING,Y,Y,Y,Y,MISGAM,39,313045,FAILED TO MAKE ANNUAL REPORT TO GAMING COMMISSION,N,N,M,313.045-001Y201539,N
M,A,20151231,20191231,Y,FAIL KEEP 3YRS REC/INSPEC COMM,Y,Y,Y,Y,MISGAM,39,313050,FAILED TO KEEP 3 YEARS OF COMPLETE RECORDS OR TO OPEN RECORDS FOR INSPECTION BY GAMING COMMISSION,N,N,M,313.050-001Y201539,N
M,A,20151231,20191231,Y,VIOL STATUTE 313052,Y,Y,Y,Y,MISGAM,39,313052,VIOLATION OF SECTION 313.052 - DISCREDITING BINGO OPERATIONS,N,N,M,313.052-001Y201539,N
M,A,20151231,20191231,Y,VIOL STATUTE 313.057,Y,Y,Y,Y,MISGAM,39,313057,VIOLATION OF SECTION 313.057 - PERTAINING TO BINGO MANUFACTURERS/SUPPLIERS/HALL PROVIDERS,N,N,M,313.057-001Y201539,N
M,A,20151231,20191231,Y,ILLEGAL RECPT FROM BINGO VET HOSP,Y,Y,Y,Y,MISGAM,39,313060,ILLEGAL DISPOSITION OF NET RECEIPTS FROM BINGO AT VETERAN'S HOSPITALS,N,N,M,313.060-001Y201539,N
M,A,20151231,20191231,Y,VIOL BINGO REG,Y,Y,Y,Y,MISGAM,39,313080,VIOLATION OF BINGO REGULATIONS,N,N,M,313.080-001Y201539,N
M,A,20151231,20191231,Y,VANDALIZE CEMETERY,Y,Y,Y,Y,MISDMG,29,214131,VANDALIZING PRIVATE CEMETERY,N,N,M,214.131-001Y201529,N
M,A,20151231,20191231,Y,DEFACING NATIVE CEMETERY,Y,Y,Y,Y,MISDMG,29,214455,DEFACING NATIVE AMERICAN CEMETERY,N,N,M,214.455-001Y201529,N
M,A,20151231,20191231,Y,VIO ABANDONED SHIPWRECKS,Y,Y,Y,Y,MISDMG,29,253420,VIOLATION RELATING TO EXCAVATION OF ABANDONED SHIPWRECKS,N,N,M,253.420-001Y201529,N
M,A,20151231,20191231,Y,REFUSE PAY DEL ABND PROP,Y,Y,Y,Y,MISSPR,28,447575,REFUSAL TO PAY OR DELIVER ABANDONED PROPERTY,N,N,M,447.575-002Y201528,N
M,A,20151231,20170827,Y,REQ REOPN CHIL DIV INVSTG FALS,Y,Y,Y,Y,MISFAM,38,210152,MAKE REQUEST TO REOPEN CHILDREN'S DIVISION INVESTIGATION BASED ON FACTS KNOWN TO BE FALSE,N,N,M,210.152-001Y201538,N
M,A,20151231,20191231,Y,FALSE INFO-RES-SCHOOL REG,Y,Y,Y,Y,MISFAM,38,167020,KNOWINGLY SUBMITTING FALSE INFORMATION REGARDING RESIDENCY FOR SCHOOL REGISTRATION,N,N,M,167.020-001Y201538,N
M,A,20151231,20191231,Y,UNAUTH USE/DISM DNA INFO,Y,Y,Y,Y,MISJUD,50,650055,UNAUTHORIZED USE OR DISSEMINATION OF IDENTIFIABLE DNA INFORMATION,N,N,M,650.055-001Y201550,N
M,A,20151231,20191231,Y,VIOL SUBPOENA ORDER,Y,Y,Y,Y,MISJUD,50,313550,REFUSE TO ANSWER SUBPOENA FROM MISSOURI HORSE RACING COMMISSION,N,N,M,313.550-001Y201550,N
M,A,20151231,20191231,Y,FAIL PROP SEIZ REPT REQ,Y,Y,Y,Y,MISJUD,50,513607,INTENTIONALLY/KNOWINGLY FAIL TO COMPLY WITH PROPERTY SEIZURE REPORTING REQUIREMENTS,N,N,M,513.607-001Y201550,N
M,A,20151231,20191231,Y,FAIL PROP SEIZ REPRTING REQ,Y,Y,Y,Y,MISJUD,50,513653,INTENTIONALLY/KNOWINGLY FAIL TO COMPLY WITH PROPERTY SEIZURE REPORTING REQUIREMENTS,N,N,M,513.653-001Y201550,N
M,A,20151231,20191231,Y,VIOL RE REL PRISONER,Y,Y,Y,Y,MISJUD,50,544170,VIOLATE PROVISIONS OF SECTION 544.170 REGARDING RELEASE OF PRISONER,N,N,M,544.170-001Y201550,N
M,U,20200828,99991231,Y,SUPPLY LIQ MIN/INTOX PER,Y,Y,Y,N,MISLIQ,41,311310,SUPPLYING LIQUOR TO A MINOR OR INTOXICATED PERSON,Y,N,M,311.310-001Y202041,N
M,A,20151231,20191231,Y,FAIL-STOP PERS<21 DRK/POS LIQ-2ND,Y,Y,Y,Y,MISLIQ,41,311310,OWNER/OCCUPANT/OTHER PERSON/LEGAL ENTITY KNOWINGLY ALLOW/FAIL TO STOP PERSON UNDER THE AGE OF 21 DRINK/POSSESS INTOXICATING LIQUOR - 2ND OR SUBSEQUENT OFFENSE,Y,N,M,311.310-002Y201541,N
M,U,20151231,20161231,Y,MINR PUR/ATMP PUR/POSS LIQ-1ST,Y,N,Y,Y,MISLIQ,41,311325,PURCHASE/ATTEMPT TO PURCHASE OR POSSESSION OF LIQUOR BY MINOR - 1ST OFFENSE,Y,*,M,311.325-001Y201541,N
M,U,20151231,20161231,Y,MINR POSS PUR/ATMP LIQ-2ND/SUB,Y,N,Y,Y,MISLIQ,41,311325,PURCHASE/ATTEMPT TO PURCHASE OR POSSESSION OF LIQUOR BY MINOR - 2ND OR SUBSEQUENT OFFENSE,Y,*,M,311.325-002Y201541,N
M,U,20151231,20161231,Y,MINR INTOX/BAC > .02%-1ST OFFENSE,Y,Y,Y,Y,MISLIQ,41,311325,MINOR VISIBLY INTOXICATED/BLOOD ALCOHOL CONTENT MORE THAN .02% - 1ST OFFENSE,Y,*,M,311.325-003Y201541,N
M,U,20151231,20161231,Y,MINR INTOX/BAC > .02% - 2ND/SUB,Y,Y,Y,Y,MISLIQ,41,311325,MINOR VISIBLY INTOXICATED/BLOOD ALCOHOL CONTENT MORE THAN .02% - 2ND OR SUBSEQUENT OFFENSE,Y,*,M,311.325-004Y201541,N
M,A,20151231,20191231,Y,FILE FALS WITHDRAWAL STMT,Y,Y,Y,Y,MISELC,59,116100,KNOWINGLY FILE A FALSE WITHDRAWAL STATEMENT,N,N,M,116.100-001Y201559,N
M,A,20151231,20191231,Y,SWEAR AFFID KNOW IS FALSE,Y,Y,Y,Y,MISELC,59,116080,FALSELY SWEARING TO A CIRCULATORS AFFIDAVIT KNOWING IT TO BE FALSE,N,N,M,116.080-001Y201559,N
M,A,20151231,20161231,Y,NO TREASURER INFO-PRINT MATTER,Y,Y,Y,Y,MISELC,59,130031,PURPOSELY FAILING TO PRINT NAME AND TITLE OF COMMITTEE TREASURER ON PRINTED MATTER RELATIVE TO A CANDIDATE,N,N,M,130.031-003Y201559,N
M,A,20151231,20191231,Y,VIOL CAMPAIGN FINANCE DISCLOS LAW,Y,Y,Y,Y,MISELC,59,130081,VIOLATE PROVISIONS OF CAMPAIGN FINANCE DISCLOSURE LAW (CHAPTER 130),N,N,M,130.081-001Y201559,N
M,A,20151231,20191231,Y,FAIL/FILE FINANCE REPORT,Y,Y,Y,Y,MISELC,59,130081,FAILURE TO FILE CAMPAIGN FINANCE DISCLOSURE REPORT PURPOSELY,N,N,M,130.081-002Y201559,N
M,A,20151231,20191231,Y,POLITICAL CONTRIBUTION W/O CONSENT,Y,Y,Y,Y,MISELC,59,130028,"EMPLOYER/COMMITTEE/LABOR ORGANIZATION RECEIVE/CAUSE POLITICAL CONTRIBUTIONS FROM MEMBERS OR EMPLOYEES, EXCEPT BY CONSENT",N,N,M,130.028-002Y201559,N
M,A,20151231,20191231,Y,MISDIRECT PAYRL DEDUCT-POLIT COMM,Y,Y,Y,Y,MISELC,59,130028,"DIRECT PAYROLL DEDUCTION TO A CONTINUING POLITICAL COMMITTEE, OTHER THAN THE COMMITTEE CHOSEN BY THE EMPLOYEE",N,N,M,130.028-003Y201559,N
M,A,20151231,20191231,Y,VIOL ORDERS OF CO COMMSN,Y,Y,Y,Y,MISHLT,55,192300,"PERSON, FIRM, CORPORATION OR ASSOCIATION VIOLATING ANY OF THE ORDER/ORDINANCES ADOPTED, PROMULGATED, PUBLISHED BY COUNTY COMMISSION",N,N,M,192.300-001Y201555,N
M,A,20151231,99991231,Y,FAIL DISPLAY PILOT LIC,Y,N,N,N,MISHLT,55,305140,FAILURE TO DISPLAY A PILOT'S LICENSE UPON DEMAND,,N,M,305.140-001Y201555,N
M,A,20151231,20191231,Y,SURFACE MINE W/O PERMIT,Y,Y,Y,Y,MISHLT,55,444770,ENGAGING IN SURFACE MINING WITHOUT A PERMIT,N,N,M,444.770-001Y201555,N
M,A,20151231,20191231,Y,PRACTICE OPTOMETRY W/O REGISTRATION,Y,N,Y,Y,MISHLT,55,336020,"UNLAWFUL TO PRACTICE, ATTEMPT TO PRACTICE OPTOMETRY WITHOUT A CERTIFICATE OF REGISTRATION",N,N,M,336.020-001Y201555,N
M,A,20151231,20191231,Y,VIOL ZONING REGS-2ND/3RD CLS CO,Y,Y,Y,Y,MISHLT,55,64690,"VIOLATION OF ZONING REGULATIONS, RESTRICTIONS OR ORDERS (2ND AND 3RD CLASS COUNTIES)",N,N,M,64.690-001Y201555,N
M,A,20151231,20191231,Y,VIOL ZON REGS-NON CHTR 1ST CLS CO,Y,Y,Y,Y,MISHLT,55,64295,"VIOLATION OR ZONING REGULATIONS, RESTRICTIONS OR ORDERS (NON-CHARTER 1ST CLASS COUNTY)",N,N,M,64.295-001Y201555,N
M,A,20151231,20191231,Y,VIOL ZONE REGS-UNINCORP AREA,Y,Y,Y,Y,MISHLT,55,64895,"VIOLATION OF ZONING REGULATIONS, RESTRICTIONS OR ORDERS (UNINCORPORATED AREA)",N,N,M,64.895-001Y201555,N
M,A,20151231,20191231,Y,VIOL AIRPORT ZONING REG,Y,Y,Y,Y,MISHLT,55,671222,VIOLATION OF AIRPORT ZONING REGULATIONS,N,N,M,67.1222-001Y201555,N
M,A,20151231,20191231,Y,LD/FIRE EXP W/O LIC/SUPV-SUB OFNS,Y,Y,Y,N,MISHLT,55,319306,LOAD/FIRE EXPLOSIVES OR DIRECT/ORDER/CAUSE INDIVIDUAL TO LOAD/FIRE EXPLOSIVES WITHOUT VALID BLASTER'S LICENSE OR WITHOUT SUPERVISION OF INDIVIDUAL WITH BLASTER'S LICENSE - 2ND OR SUBSEQUENT OFFENSE,N,N,M,319.306-001Y201555,N
M,A,20151231,20161231,Y,LITTERING,Y,Y,Y,Y,MISHLT,55,577070,LITTERING,Y,N,M,577.070-001Y201555,N
M,A,20151231,20191231,Y,MANUF/SALE/SHIP FIRWRK W/O PERMIT,Y,Y,Y,Y,MISHLT,55,320111,"MANUFACTURE, SALE OR SHIPPING FIREWORKS WITHOUT PERMIT",N,N,M,320.111-001Y201555,N
M,A,20151231,20191231,Y,VIOL CITY/CO FIREWORKS LAW,Y,Y,Y,Y,MISHLT,55,320121,SALE OR SHIPMENT OF FIREWORKS INTO CITY OR COUNTY WHICH PROHIBITS SALE/POSSESSION OF FIREWORKS,N,N,M,320.121-001Y201555,N
M,A,20151231,20191231,Y,DISPLAY/PROXIMATE FRWRK W/O PERM,Y,Y,Y,Y,MISHLT,55,320126,"POSSESS, TRANSPORT, USE OR SALE OF DISPLAY OR PROXIMATE FIREWORKS WITHOUT PERMIT",N,N,M,320.126-001Y201555,N
M,A,20151231,20191231,Y,POSS OTHER THAN CLASS C FIREWORK,Y,Y,Y,Y,MISHLT,55,320131,"POSSESS/SALE/USE IN MISSOURI OR SHIP TO MISSOURI, OTHER THAN CLASS C FIREWORKS",N,N,M,320.131-001Y201555,N
M,A,20151231,20191231,Y,SOLD FIRWORK OUTSID SELLG PERIOD,Y,Y,Y,Y,MISHLT,55,320141,SOLD FIREWORKS OUTSIDE LEGAL SELLING PERIOD,N,N,M,320.141-001Y201555,N
M,A,20151231,20191231,Y,SALE FIRWRK/CHILD U/14 W/O PAREN,Y,N,Y,Y,MISHLT,55,320151,SALE/ATTEMPT SALE OF FIREWORKS TO CHILDREN UNDER 14 YEARS OF AGE WITHOUT PARENT OR GUARDIAN PRESENT,Y,N,M,320.151-001Y201555,N
M,A,20151231,20191231,Y,U/16 SELL FIRWRKS W/O ADULT SUPR,Y,Y,Y,Y,MISHLT,55,320151,ALLOWED PERSON UNDER 16 YEARS OF AGE TO SELL FIREWORKS WITHOUT ADULT SUPERVISION,Y,N,M,320.151-002Y201555,N
M,A,20151231,20191231,Y,EXPLOD FRWRKS NEAR CERTAIN BUILD,Y,Y,Y,Y,MISHLT,55,320151,EXPLODE/IGNITE CONSUMER FIREWORKS NEAR CERTAIN BUILDINGS,Y,N,M,320.151-003Y201555,N
M,A,20151231,20191231,Y,FAIL COMPLY W/FIREWORKS LAW,Y,Y,Y,Y,MISHLT,55,320146,"FAIL TO COMPLY WITH RESTRICTIONS ON MANUFACTURE, DISPLAY, STORAGE OR SALE OF FIREWORKS",N,N,M,320.146-001Y201555,N
M,A,20151231,20191231,Y,THROW FIRWRKS FROM/INTO MTR VEH,Y,Y,Y,Y,MISHLT,55,320151,IGNITE/DISCHARGE/THROW FIREWORKS FROM OR INTO ANY MOTORIZED VEHICLE,Y,N,M,320.151-004Y201555,N
M,A,20151231,20191231,Y,UNLAWFUL PRAC/VETNRY MED,Y,Y,Y,Y,MISHLT,55,340294,UNLAWFUL PRACTICE OF VETERINARY MEDICINE,N,N,M,340.294-001Y201555,N
M,A,20151231,20191231,Y,MINE CO-SUB FALSE INFO,Y,Y,Y,Y,MISHLT,55,260575,MINING COMPANY SUBMIT FALSE/FRAUDULENT INFORMATION REGARDING CLEAN-UP OF ENVIRONMENTAL VIOLATIONS,N,N,M,260.575-001Y201555,N
M,A,20151231,20191231,Y,INTERF OBSTR STATE VET,Y,Y,Y,Y,MISHLT,55,267230,QUARANTINE VIOLATIONS/INTERFERENCE WITH STATE VETERINARIAN NOTIFIED TO QUARANTINE ANIMALS,N,N,M,267.230-001Y201555,N
M,A,20151231,20191231,Y,IMPROPER DISP-STLBRN CH,Y,Y,Y,Y,MISHLT,55,194200,FAILURE TO PROPERLY DISPOSE OF STILLBORN CHILD,N,N,M,194.200-001Y201555,N
M,A,20151231,20191231,Y,ALTER ID-PUR TOB PROD,Y,Y,Y,Y,MISHLT,55,407929,REPRODUCE/ALTER/MODIFY/MISREPRESENT WITHOUT AUTHORIZING ANY OPERATOR LICENSE OF IDENTIFICATION ISSUED BY DEPARTMENT OF REVENUE (TO PURCHASE TOBACCO PRODUCTS),Y,N,M,407.929-001Y201555,N
M,A,20151231,20200827,Y,VIOLATE 196.1023.3-CIGARETTES,Y,Y,Y,Y,MISHLT,55,1961023,VIOLATE PROVISIONS OF SECTION 196.1023.3 REGARDING CIGARETTES,N,N,M,196.1023-001Y201555,N
