252.040-329N20196204.0,04,0,VIOLATE PRIVILEGES OF LIVE BAIT DEALER,M / A,N,N,N,C,1/1/2019
252.040-331N20196204.0,04,0,"SELL/BUY/POSS/TRNSPRT WLDLF SPCIES BY RESDNT COMMRCLESTABLISHMENTS W/O VALID PERMIT/INVOICE/BILL OF SALE",M / A,N,N,N,C,1/1/2019
252.040-332N20196204.0,04,0,COMMERCIALLY PROCESS AND STORE DEER WITHOUT PERMIT,M / A,N,N,N,C,1/1/2019
252.040-333N20196204.0,04,0,VIOLATE PRIVILEGES OF COMMERCIAL DEER PROCESSING PERMIT,M / A,N,N,N,C,1/1/2019
252.040-334N20196204.0,04,0,"ENGAGE IN BUSINESS OF WILDLIFE TAXIDERMY OR TANNING WITHOUTA PERMIT",M / A,N,N,N,C,1/1/2019
252.040-335N20196204.0,04,0,VIOLATE PRIVILEGES OF TAXIDERMY OR TANNING PERMIT,M / A,N,N,N,C,1/1/2019
252.040-336N20196204.0,04,0,"SAL RBT/TKY/FTHR/SQL/DR HD/ANTL/HID/FET W/O BL OF SL INC HTRNM/ADR/PMT NO/NO OF SPCES/PRT/NME & ADR  PCHR",M / A,N,N,N,C,1/1/2019
252.040-337N20196201.0,01,0,"POSS ANTLR  ATCHD TO SKL PLTE WHL AFLD & INTO POSS MUST REPRTTAKG TO AGNT W/I 24 HRS TO RECV POSS AUTHRZN",M / A,N,N,N,C,1/1/2019
252.040-338N20196201.0,01,0,"TAKE BULLFROGS OR GREEN FROGS FROM RESTRICTED ZONE OR BYILLEGAL METHOD FROM DEPARTMENT AREA",M / A,N,N,N,C,1/1/2019
252.040-339N20196201.0,01,0,"HUNT WLDLFE (NOT INCLUDG DEER, TURKY, WATERFWL) ON DEPT AREA DRG PERIOD OR IN ZONE RESTRCTD TO HUNTG/TRAPG",M / A,N,N,N,C,1/1/2019
252.040-341N20196201.0,01,0,HUNT UNAUTHORIZED WILDLIFE SPECIES ON DEPARTMENT AREA,M / A,N,N,N,C,1/1/2019
252.040-342N20196201.0,01,0,"HUNT WILDLIFE (NOT INCLUDING DEER, TURKEY, WATERFOWL)WITHOUT SPECIAL DAILY PERMIT ON DEPARTMENT AREA",M / A,N,N,N,C,1/1/2019
252.040-343N20196201.0,01,0,"TAKE OR ATTEMPT TO TAKE WILDLIFE WITH ILLEGAL FIREARM,AMMUNITION OR METHOD ON DEPARTMENT AREA",M / A,N,N,N,C,1/1/2019
252.040-344N20196201.0,01,0,"TAKE, ATTEMPT TO TAKE, OR POSSESS WILDLIFE IN VIOLATION OFDEPARTMENT AREA RULES AND REGULATIONS",M / A,N,N,N,C,1/1/2019
252.040-345N20196201.0,01,0,"TAKE, ATTEMPT TO TAKE, AND/OR POSSESS DEER IN VIOLATION OFDEPARTMENT AREA OR MANAGED HUNT REGULATIONS",M / A,N,N,N,C,1/1/2019
252.040-346N20196203.0,03,0,"VIOLATION OF DEPARTMENT AREA WATERFOWL RULES ANDREGULATIONS",M / A,N,N,N,C,1/1/2019
252.040-347N20196202.0,02,0,"TAKE, ATTEMPT TO TAKE, OR POSSESS FISH IN VIOLATION OFDEPARTMENT AREA RULES AND REGULATIONS",M / A,N,N,N,C,1/1/2019
CHARGE CODE,NCIC MOD,"STATEMOD",DESCRIPTION,"TYPE/CLASS",DNA,SOR,ROC,"CASETYPE","EFFECTIVEDATE"
252.040-348N20196202.0,02,0,TAKE OR POSSESS OVER LIMIT OF FISH FROM A DEPARTMENT AREA,M / A,N,N,N,C,1/1/2019
252.040-349N20196202.0,02,0,"TAKE OR POSSESS FISH OF UNAUTHORIZED LENGTH ON DEPARTMENTAREA",M / A,N,N,N,C,1/1/2019
252.040-351N20196202.0,02,0,"TAKE/ATTEMPT WILDLIFE IN STATE WILDLIFE REFUGES OR OTHERLANDS POSTED AS A REFUGE",M / A,N,N,N,C,1/1/2019
252.040-352N20196201.0,01,0,TAKE/ATT BULLFRGS/GREEN FRGS IN PROHBTD AREA OR UNAUTHRZD METHD ON AREAS OWND BY OTHRS AND MANGD BY DEPT,M / A,N,N,N,C,1/1/2019
252.040-353N20196201.0,01,0,"TK/ATM/PS WDLF BY HNTG/TRPG FRM STATE/FDRL/PRVT RFGE OR ILGLMTHDS/DRG CLSD SESN/IN EXC OF DAILY BG/PS LMT",M / A,N,N,N,C,1/1/2019
252.040-354N20196202.0,02,0,"TAK/ATM/POS FSH (OTHR THN TROT FRM TROT PRK) FRMSTATE/FDRL/PRVT RFG OR ILG MTH/DRG CLSD SESN/EXCS OF LMT",M / A,N,N,N,C,1/1/2019
252.040-355N20196202.0,02,0,"TAKE FISH BY ILLEGAL METHODS FROM AREAS OWNED BY OTHERS ANDMANAGED BY THE DEPT",M / A,N,N,N,C,1/1/2019
252.040-356N20196202.0,02,0,"TAKE OR POSSESS OVER LIMIT OF FISH FROM AREAS OWNED BY OTHERSAND MANAGED BY THE DEPT",M / A,N,N,N,C,1/1/2019
252.040-357N20196202.0,02,0,"TAKE OR POSSESS FISH OF UNAUTHORIZED LENGTH FROM AREASOWNED BY OTHERS AND MANAGED BY THE DEPT",M / A,N,N,N,C,1/1/2019
252.040-358N20196204.0,04,0,"TAKE, ATTEMPT TO TAKE, AND/OR POSSESS TROUT TAKEN IN A TROUTPARK WITHOUT THE REQUIRED PERMIT(S)",M / A,N,N,N,C,1/1/2019
252.040-359N20196202.0,02,0,"TAKE OR POSSESS TROUT FROM TROUT PARK IN CLOSED SEASON(INCLUDES BEFORE OR AFTER HOURS)",M / A,N,N,N,C,1/1/2019
252.040-361N20196202.0,02,0,"TAKE AND/OR ATTEMPT TO TAKE TROUT FROM RESTRICTED AREA INTROUT PARK",M / A,N,N,N,C,1/1/2019
252.040-362N20196202.0,02,0,"TAKE AND OR POSSESS OVER DAILY LIMIT OR POSSESSION LIMIT OFTROUT IN TROUT PARK",M / A,N,N,N,C,1/1/2019
252.040-363N20196202.0,02,0,"CONTINUE TO FISH AFTER TAKING A LIMIT OF FOUR (4) TROUT WITHINTROUT PARK",M / A,N,N,N,C,1/1/2019
252.040-364N20196202.0,02,0,"TAKE/ATM/POSS TROUT TAKN BY ILLEGL BAIT/ARTIFICAL LURES INRESTRICTD ZONE IN TROUT PARK (INCLDG CHUMMING)",M / A,N,N,N,C,1/1/2019
252.040-365N20196202.0,02,0,USE MORE THAN A SINGLE ROD WITH ATTACHED LINE IN TROUT PARK,M / A,N,N,N,C,1/1/2019
252.041-001N20206299._,99,0 1 2,FAILURE TO WEAR ORANGE-COLORED CLOTHING DURING DEER SEASON,I,N,N,N,C,8/28/2020
252.045-001N20196299.0,99,0,"SWM/CMP/SHT/FRES/DIG/TRE STND/HRSES/OTH LVSTCK/CAEEXPLR/BCYCL RDG/USG MTR DRV CNVYC/ARCRFT IN UNATHZ AR",M / B,N,N,N,C,1/1/2019
252.045-002N20196299.0,99,0,"COLLECT WILD PLANTS FROM DEPARTMENT AREA WITHOUTAUTHORIZATION",M / B,N,N,N,C,1/1/2019
252.045-003N20196299.0,99,0,USE FIREWORKS ON DEPARTMENT AREAS,M / B,N,N,N,C,1/1/2019
252.045-004N20196299.0,99,0,"DISPOSE OF GARBAGE, TRASH, REFUSE, OR RUBBISH NOT GENERATEDON DEPARTMENT AREA",M / B,N,N,N,C,1/1/2019
252.045-005N20196299.0,99,0,"POSSESS GLASS CONTAINERS ON DEPARTMENT AREAS WHERE GLASS ISPROHIBITED",M / B,N,N,N,C,1/1/2019
252.045-006N20196299.0,99,0,"DESTRUCTION, DEFACING OR REMOVAL OF DEPARTMENT PROPERTY",M / B,N,N,N,C,1/1/2019
252.045-007N20196299.0,99,0,GUIDING FOR PAY ON DEPARTMENT AREAS,M / B,N,N,N,C,1/1/2019
CHARGE CODE,NCIC MOD,"STATEMOD",DESCRIPTION,"TYPE/CLASS",DNA,SOR,ROC,"CASETYPE","EFFECTIVEDATE"
252.045-008N20196299.0,99,0,HUNTING FERAL LIVESTOCK ON LANDS OWNED OR LEASED BY MDC,M / B,N,N,N,C,1/1/2019
252.045-009N20196299.0,99,0,"ENTERING OR BEING ON DEPARTMENT AREA DURING RESTRICTEDHOURS",M / B,N,N,N,C,1/1/2019
252.045-011N20196299.0,99,0,"FAIL TO KEEP PETS ON A LEASH OR CONFINED; OR PERMIT PETS TOENTER RESTRICTED AREA",M / B,N,N,N,C,1/1/2019
252.045-012N20196299.0,99,0,"USE OR TRAIN DOGS ON DEPARTMENT AREA WHERE PROHIBITED ORDURING RESTRICTED HOURS",M / B,N,N,N,C,1/1/2019
252.045-013N20196299.0,99,0,"OPERATE VEHICLE IN AREA NOT DESIGNATED FOR SUCH USE ORTRAVEL",M / B,N,N,N,C,1/1/2019
252.045-014N20196299.0,99,0,BICYCLE IN AREA NOT DESIGNATED FOR SUCH USE OR TRAVEL,M / B,N,N,N,C,1/1/2019
252.045-015N20196299.0,99,0,"HORSES OR HORSEBACK RIDING IN AREA NOT DESIGNATED FOR SUCHUSE",M / B,N,N,N,C,1/1/2019
252.045-016N20196299.0,99,0,"CAMPING ON DEPARTMENT AREAS FOR PERIODS GREATER THANSPECIFIED DAYS ALLOWED",M / B,N,N,N,C,1/1/2019
252.045-017N20196299.0,99,0,"CAMPING IN UNAUTHORIZED AREAS OR ON DEPARTMENT LAND WHERECAMPING IS NOT PERMITTED",M / B,N,N,N,C,1/1/2019
252.045-018N20196299.0,99,0,FAILURE TO OBSERVE QUIET HOURS ON DEPARTMENT CAMPING AREA,M / B,N,N,N,C,1/1/2019
252.045-019N20196299.0,99,0,"USE UNAUTHRZD TREE STAND, FAIL TO LABEL OR REMOVE TREE STANDBY FEB 1 FROM DEPT AREA",M / B,N,N,N,C,1/1/2019
252.045-021N20196299.0,99,0,"SHOOT UNAUTHORIZED WEAPON OR SHOOT IN AREA WHERE SHOOTINGIS PROHIBITED OR VIOLATE POSTED RANGE RULES",M / B,N,N,N,C,1/1/2019
252.045-022N20196299.0,99,0,FAIL TO REMOVE DUCK BLIND DAILY FROM DEPARTMENT AREA,M / B,N,N,N,C,1/1/2019
252.045-023N20196299.0,99,0,"USE UNAUTHORIZED BOAT AND/OR BOAT MOTOR ON DEPARTMENTAREA",M / B,N,N,N,C,1/1/2019
252.045-024N20196299.0,99,0,"USE BOAT ON DEPARTMENT AREA FOR UNAUTHORIZED PURPOSES OR INRESTRICTED ZONE",M / B,N,N,N,C,1/1/2019
252.045-025N20196299.0,99,0,FAIL TO PAY BOAT RENTAL FEE,M / B,N,N,N,C,1/1/2019
252.045-026N20196299.0,99,0,LEAVE BOAT ON DEPARTMENT AREA UNATTENDED OVER NIGHT,M / B,N,N,N,C,1/1/2019
252.045-027N20196299.0,99,0,UNAUTHORIZED USE OF BOATS OR BOAT MOTORS ON AREAS OWNED BY OTHER ENTITIES AND MANAGED BY THE DEPARTMENT,M / B,N,N,N,C,1/1/2019
252.045-028N20196299.0,99,0,"VIOLATING PRIVILEGES OF THE OUTDOOR RECREATIONAL ACCESSPROGRAM",M / B,N,N,N,C,1/1/2019
252.045-029N20196299.0,99,0,TAKE AND/OR ATTEMPT TO TAKE/POSSESS WILDLIFE IN VIOLATION OF THE OUTDOOR RECREATIONAL ACCESS PROGRAM,M / B,N,N,N,C,1/1/2019
252.045-030N20196299.0,99,0,"TRESPASS DURING CLOSED HOURS ON AREAS OWNED BY OTHERENTITIES AND MANAGED BY THE DEPARTMENT",M / B,N,N,N,C,1/1/2019
252.045-031N20196299.0,99,0,"EXCEEDING THE ESTABLISHED AND POSTED SPEED LIMIT WITHIN ASPECIAL MANAGEMENT AREA",M / B,N,N,N,C,1/1/2019
252.060-001N20196204.0,04,0,"REFUSE TO SUBMIT ANY OR ALL FISHING OR HUNTING PERMITS TO ANAGENT OF THE DEPARTMENT",M / A,N,N,N,C,1/1/2019
252.060-002N20196299.0,99,0,"REFUSE TO SUBMIT ANY OR ALL COMMERCIAL PERMITS TO AGENT OFTHE DEPARTMENT",M / A,N,N,N,C,1/1/2019
CHARGE CODE,NCIC MOD,"STATEMOD",DESCRIPTION,"TYPE/CLASS",DNA,SOR,ROC,"CASETYPE","EFFECTIVEDATE"
252.090-001N20196299.0,99,0,"REFUSE PERMISSION OR IMPEDE ACTION OF AGENT OR OFFICEREXAMINING PACKAGE BELIEVED TO CONTAIN LAWFUL WILDLIFE",M / A,N,N,N,C,1/1/2019
252.100-001N20206299._,99,0 1 2,"RESIST SEARCH OR INTERFERE WITH EXECUTION OF WARRANT FROMMDC",M / UN,N,N,N,C,8/28/2020
252.100-002N20196299.0,99,0,REFUSE PERMT INSPECTN OF CREEL/GAMBG/EQPMT/DEVCE/FACILTY USED TAKG/POSSG/TRNSPRTG FISH/WILDLIFE,M / A,N,N,N,C,1/1/2019
252.150-001N202062    ._,"02, 99",0 1 2,"VIOLATE FREE FLOW OF FISHWAY OR FISH HATCHERY MAINTENANCEREGULATIONS",M / UN,N,N,N,C,8/28/2020
252.160-001N202062    ._,"04, 99",0 1 2,"FRAUDULENTLY SECURING CERTIFICATE/LICENSE/PRIVILEGE FROM THISSTATE - WILDLIFE",M / A,N,N,N,M,8/28/2020
252.160-002N20196204.0,04,0,"CAUSE PERMIT TO BE ISSUED OR ISSUE PERMIT TO INDIVIDUAL WITHOUTPROPER HUNTER SAFETY CERTIFICATION",M / A,N,N,N,C,1/1/2019
252.160-003N20196204.0,04,0,"MENTOR YOUTH OR APPRENTICE HUNTER WITHOUT PROPER HUNTERSAFETY CERTIFICATION",M / A,N,N,N,C,1/1/2019
252.170-001N194662    .0,"01, 02, 03, 04, 99",0,SOLICIT/CONSPIRE/AID/ABET ILLEGAL SHIPMENTS OF WILDLIFE,M / UN,N,N,N,C,7/1/1946
252.180-001N202062    ._,"01, 02, 03, 04, 99",0 1 2,CONSIGNEE FAILURE TO NOTIFY COMMISSION OF ILLEGAL WILDLIFE,M / UN,N,N,N,C,8/28/2020
252.190-001N202062    ._,"01, 02, 03, 99",0 1 2,POSSESSION OR CONTROL OF ILLEGALLY OBTAINED WILDLIFE,M / A,N,N,N,M,8/28/2020
252.200-001N202062    ._,"02, 99",0 1 2,"OBSTRUCT THE FREE PASSAGE OF FISH IN, ACROSS OR THROUGH ANY RIVER, CREEK, POND, STREAM, SLOUGH OR OTHER WATERCOURSE",M / C,N,N,N,M,8/28/2020
252.210-001N202062    ._,"02, 05, 99",0 1 2,"DISCHARGE SUBSTANCE INTO WATERS OF THE STATE SUFFICIENT TOINJURE/STUPEFY/KILL FISH",M / UN,N,N,N,C,8/28/2020
252.220-001Y202062    ._,"02, 99",0 1 2,UNLAWFULLY PLACING EXPLOSIVES IN STATE WATERS,F / UN,C,N,N,F,8/28/2020
252.225-001N20206299._,99,0 1 2,BREACH OF CONFIDENTIALITY REGARDING GAME VIOLATORS,M / C,N,N,N,M,8/28/2020
252.225-002N20206299._,99,0 1 2,FILING FALSE REPORT REGARDING CONSERVATION VIOLATION,M / B,N,N,N,C,8/28/2020
252.230-001N202062    ._,"01, 02, 03, 05, 99",0 1 2,VIOLATION OF STATE WILDLIFE STATUTES LAW,M / B,N,N,N,C,8/28/2020
252.235-001Y202062    ._,"01, 02, 03, 99",0 1 2,"SALE OF WILDLIFE TAKEN IN VIOLATION OF DEPT OF CONSERVATIONREGULATIONS - 1ST/SUBSEQUENT/$500 OR MORE",F / D,C,N,N,F,8/28/2020
252.235-002Y202062    ._,"01, 02, 03, 99",0 1 2,"SALE OF WILDLIFE TAKEN IN VIOLATION OF DEPT OF CONSERVATIONREGS - 1ST/SUBSEQUENT/LESS THAN $500",F / E,C,N,N,F,8/28/2020
252.235-003Y202062    ._,"01, 02, 03, 99",0 1 2,SALE OF WILDLIFE TAKEN IN VIOLATION OF MISSOURI DEPARTMENT OF CONSERVATION REGULATIONS - 1ST OFFENSE (VALUE LESS THAN $500),M / A,N,N,N,M,8/28/2020
252.240-001N202062    ._,"01, 02, 03, 05, 99",0 1 2,VIOLATION OF ENDANGERED SPECIES LAW,M / B,N,N,N,C,8/28/2020
252.240-002N20196299.0,99,0,POSSESS UNCERTIFIED GINSENG ROOTS IN CLOSED SEASON,M / B,N,N,N,C,1/1/2019
252.240-003N20196299.0,99,0,"PURCHASE, SELL, TRANSPORT, OR EXPORT PLANTS OR ROOTS OF WILDGINSENG IN CLOSED SEASON",M / B,N,N,N,C,1/1/2019
252.240-004N20196299.0,99,0,"FAIL TO SND EXPRTD GINSNG PLANT/ROOTS W/ NO CERTFCT OF ORIGINGVNG WGHT OF PLANT/ROOT W/DATE AND AGNT SIG",M / B,N,N,N,C,1/1/2019
252.240-005N20196299.0,99,0,"FAILURE TO ACCOMPANY IMPORTED GINSENG PLANTS OR ROOTS WITHAPPROPRIATE CERTIFICATION OR ORIGIN",M / B,N,N,N,C,1/1/2019
252.240-006N20196299.0,99,0,FAILURE TO REGISTER WITH THE DEPARTMENT AS A GINSENG DEALER,M / B,N,N,N,C,1/1/2019
CHARGE CODE,NCIC MOD,"STATEMOD",DESCRIPTION,"TYPE/CLASS",DNA,SOR,ROC,"CASETYPE","EFFECTIVEDATE"
252.240-007N20196299.0,99,0,"FAIL GINSNG DEALR TO SUBMT ANNL REPRT OF TRNSCTNS OF PRECEDGBUYNG PERD ON DEPT FORMS BY APR 15",M / B,N,N,N,C,1/1/2019
252.240-008N20196299.0,99,0,FAILURE TO COMPLY WITH GINSENG HARVEST REQUIREMENTS,M / B,N,N,N,C,1/1/2019
252.241-001N202062    ._,"04, 99",0 1 2,"HUNTING/FISHING WITH A SUSPENDED, REVOKED OR DENIED PERMIT",M / A,N,N,N,M,8/28/2020
253.155-001N20207399._,99,0 1 2,"OPERATING A MOTOR VEHICLE IN A NON-DESIGNATED AREA IN A STATEPARK",M / UN,N,N,Y,M,8/28/2020
253.160-001N199754    .0,"05, 99",0,EXCEEDED THE SPEED LIMIT IN A STATE PARK,M / UN,N,N,N,T,8/28/1997
253.180-001N20207399._,99,0 1 2,ALLOWED ANIMAL(S) TO RUN AT LARGE IN A STATE PARK,M / UN,N,N,N,M,8/28/2020
253.185-001N20207399._,99,0 1 2,FAILURE TO LEASH PET IN A STATE PARK,M / UN,N,N,N,M,8/28/2020
253.195-001N20207399._,99,0 1 2,USING FIREWORKS WITHIN THE BOUNDARIES OF A STATE PARK,M / UN,N,N,N,M,8/28/2020
253.200-001N20207399._,99,0 1 2,UNLAWFULLY TAKING WILDLIFE IN A STATE PARK,M / UN,N,N,N,M,8/28/2020
253.420-001Y202029    ._,"03, 06, 99",0 1 2,VIOLATION RELATING TO EXCAVATION OF ABANDONED SHIPWRECKS,M / A,N,N,N,M,8/28/2020
254.300-001N202062    ._,"05, 99",0 1 2,VIOLATIONS OF THE STATE FORESTRY LAW,M / UN,N,N,N,C,8/28/2020
256.477-001N20202699._,99,0 1 2,FRAUD RELATED TO GEOLOGICAL WORK,M / B,N,N,N,M,8/28/2020
256.483-001N20202699._,99,0 1 2,"ALTERING GEOLOGIST WORK - OPERATION WITHEXPIRED/SUSPENDED/REVOKED REGISTRATION",M / B,N,N,N,M,8/28/2020
256.637-001Y20205599._,99,0 1 2,VIOLATION OF WATER WELL DRILLERS' ACT,M / A,N,N,N,M,8/28/2020
257.430-001Y20207399._,99,0 1 2,VIOLATE PROVISIONS OF SECTION 257.430 REGARDING USE/PROFITING FROM ASSETS OR CONTRACTS OF WATER CONSERVANCY DISTRICT,F / UN,C,N,N,F,8/28/2020
260.203-001Y20205599._,99,0 1 2,ILLEGAL DISPOSAL OF INFECTIOUS WASTE,M / A,N,N,N,M,8/28/2020
260.207-001Y202026    ._,"07, 99",0 1 2,"FAILURE BY OPERATOR OF RECOVERY/WASTE PROCESSING FACILITY ORLANDFILL TO NOTIFY DNR OF PRIOR CONVICTIONS",F / E,C,N,N,F,8/28/2020
260.208-001Y202026    ._,"07, 99",0 1 2,"FAILURE BY PROVIDER OF SOLID WASTE MANAGEMENT SERVICES TONOTIFY SUBDIVISION OF PRIOR CONVICTIONS",F / E,C,N,N,F,8/28/2020
260.211-001Y20205599._,99,0 1 2,CRIMINAL DISPOSITION OF DEMOLITION WASTE,F / E,C,N,N,F,8/28/2020
260.211-002N20205599._,99,0 1 2,"KNOWINGLY DISPOSE/CAUSE DISPOSAL OF MORE THAN 2000 POUNDS OR MORE THAN 400 CUBIC FEET OF PERSONAL CONSTRUCTION/DEMOLITIONWASTE ON PROPERTY",M / D,N,N,N,M,8/28/2020
260.211-003Y20205599._,99,0 1 2,"RECEIVE MONEY/GOODS/SERVICES TO PERMIT ANOTHER TO DISPOSECONSTRUCT/DEMOLITION WASTE ON PROPERTY",F / E,C,N,N,F,8/28/2020
260.212-001Y20205599._,99,0 1 2,CRIMINAL DISPOSITION OF SOLID WASTE,F / E,C,N,N,F,8/28/2020
260.216-001N20205599._,99,0 1 2,ILLEGAL DISPOSAL OF WASTE IN ANOTHER'S RECEPTACLE,I,N,N,N,I,8/28/2020
260.260-001N20205599._,99,0 1 2,ILLEGAL DISPOSAL OF LEAD ACID BATTERY,M / C,N,N,N,M,8/28/2020
260.267-001N20205599._,99,0 1 2,SELL/OFFER FOR SALE/OFFER FOR PROMOTIONAL PURPOSES ALKALINE- MANGANESE OR BUTTON CELL MERCURIC-OXIDE BATTERY,M / C,N,N,N,M,8/28/2020
260.270-001Y20205599._,99,0 1 2,ILLEGAL DISPOSAL OF WASTE TIRES - SUBSEQUENT OFFENSE,M / A,N,N,N,M,8/28/2020
260.270-002N20205599._,99,0 1 2,ILLEGAL DISPOSAL OF WASTE TIRES - 1ST OFFENSE,M / C,N,N,N,M,8/28/2020
260.281-001Y20205599._,99,0 1 2,SELLING PRODUCTS IN UNLABELED PLASTIC CONTAINER,M / A,N,N,N,M,8/28/2020
CHARGE CODE,NCIC MOD,"STATEMOD",DESCRIPTION,"TYPE/CLASS",DNA,SOR,ROC,"CASETYPE","EFFECTIVEDATE"
260.425-001Y20205599._,99,0 1 2,"VIOLATION OF HAZARDOUS WASTE MANAGEMENT ORTRANSPORTATION PRACTICES - 2ND OFFENSE",F / UN,C,N,N,F,8/28/2020
260.425-002Y20205599._,99,0 1 2,"VIOLATE HAZARDOUS WASTE MANAGEMENT/TRANSPORTING PRACTICE -1ST OFFENSE",M / UN,N,N,N,M,8/28/2020
260.575-001Y20205599._,99,0 1 2,"MINING COMPANY SUBMIT FALSE/FRAUDULENT INFORMATIONREGARDING CLEAN-UP OF ENVIRONMENTAL VIOLATIONS",M / A,N,N,N,M,8/28/2020
263.070-001Y202055    ._,"12, 99",0 1 2,"VIOLATE NURSERY DEALER REGISTRATION INSPECTION CERTIFICATEAND REQUIREMENTS OF THIS SECTION",M / A,N,N,N,M,8/28/2020
264.101-001Y20205599._,99,0 1 2,VIOLATION OF MISSOURI APICULTURE LAW,M / A,N,N,N,M,8/28/2020
265.494-001Y202026    ._,"02, 07, 99",0 1 2,"ENGAGE IN MISLEADING/DECEPTIVE PRACTICE INADVERTISEMENT/OFFER FOR SALE/SELL/ALL OR PART OF CARCASS/FOOD PLAN",M / A,N,N,N,M,8/28/2020
266.165-001Y20207399._,99,0 1 2,"KNOWINGLY FAIL TO OBTAIN A LICENSE TO MANUFACTURE/DISTRIBUTECOMMERCIAL FEED",M / A,N,N,N,M,8/28/2020
266.190-001Y20207399._,99,0 1 2,"KNOWINGLY FAIL TO FILE A QUARTERLY TONNAGE REPORT REGARDINGCOMMERCIAL FEED",M / A,N,N,N,M,8/28/2020
267.230-001Y20205599._,99,0 1 2,"QUARANTINE VIOLATIONS/INTERFERENCE WITH STATE VETERINARIANNOTIFIED TO QUARANTINE ANIMALS",M / A,N,N,N,M,8/28/2020
268.151-001Y20207399._,99,0 2,"BRAND/ATTEMPT TO BRAND/CAUSE TO BE BRANDED AN ANIMALBELONGING TO ANOTHER",F / UN,C,N,N,F,8/28/2020
268.151-002Y20207399._,99,0 2,"BRAND/ATTEMPT TO BRAND/CAUSE TO BE BRANDED AN ANIMAL USINGTHE RECORDED BRAND OF ANOTHER",F / UN,C,N,N,F,8/28/2020
269.020-001N20205599._,99,0 1 2,VIOLATING PROVISIONS REGARDING DISPOSAL OF DEAD ANIMALS,M / UN,N,N,N,M,8/28/2020
269.130-001N20205599._,99,0 1 2,"FAIL TO HAVE VEHICLE USED TO TRANSPORT BODIES OF DEAD ANIMALS CONSTRUCTED TO PREVENT SEEPAGE/DRIPPING FROM BODIES/SEEN BYPUBLIC",M / UN,N,N,N,M,8/28/2020
270.260-001Y202162    ._,"01, 99",0 1 2,RELEASE SWINE IN A WILD/FERAL STATE ON PUBLIC/PRIVATE LAND WITHOUT PROPER ENCLOSURE - 2ND OR SUBSEQUENT OFFENSE,F / E,C,N,N,F,8/28/2021
270.260-002Y202162    ._,"01, 99",0 1 2,"RELEASE SWINE IN A WILD/FERAL STATE ON PUBLIC/PRIVATE LANDWITHOUT PROPER ENCLOSURE - 1ST OFFENSE",M / A,N,N,N,M,8/28/2021
270.270-001Y202162    ._,"01, 99",0 1 2,"POSSESS OR TRANSPORT FERAL SWINE ON OR THROUGH PUBLIC LANDWITHOUT PERMIT - 1ST OFFENSE",M / A,N,N,N,M,8/28/2021
270.270-002Y202162    ._,"01, 99",0 1 2,"POSSESS OR TRANSPORT FERAL SWINE ON OR THROUGH PUBLIC LANDWITHOUT PERMIT - 2ND OR SUBSEQUENT OFFENSE",F / E,C,N,N,F,8/28/2021
270.400-001Y202162    ._,"01, 99",0 1 2,TAKE OR KILL FERAL SWINE WITHOUT CONSENT OF LANDOWNER,M / A,N,N,N,M,8/28/2021
270.400-002Y202162    ._,"01, 99",0 2,"UNAUTHORIZED PERSON TAKE/ATTEMPT TO TAKE OR KILL FERAL SWINEW/ ARTIFICIAL LIGHT OR THERMAL IMAGERY",M / A,N,N,N,M,8/28/2021
273.329-001Y20205599._,99,0 1 2,"OPERATE ANIMAL CARE FACILITY AS A BREEDER OR DEALER WITHOUTLICENSE",M / A,N,N,N,M,8/28/2020
273.340-001N20205599._,99,0 1 2,DEALER PURCHASE OF ANIMALS FROM UNLICENSED PERSON,M / A,N,N,N,M,8/28/2020
273.347-001Y20205599._,99,0 1 2,CANINE CRUELTY - 2ND OR SUBSEQUENT OFFENSE,M / A,N,N,N,M,8/28/2020
273.347-002Y20205599._,99,0 1 2,CANINE CRUELTY - 1ST OFFENSE,M / C,N,N,N,M,8/28/2020
273.348-001Y20205599._,99,0 1 2,VIOLATING RULES/STANDARDS REGARDING ANIMAL CARE FACILITIES,M / A,N,N,N,M,8/28/2020
CHARGE CODE,NCIC MOD,"STATEMOD",DESCRIPTION,"TYPE/CLASS",DNA,SOR,ROC,"CASETYPE","EFFECTIVEDATE"
273.350-001N20205599._,99,0 1 2,SHIPMENT OF DISEASED ANIMALS,I,N,N,N,I,8/28/2020
273.359-001Y20205599._,99,0 1 2,"HOUSING ANIMALS IN STACKED CAGES WITHOUT AN IMPERVIOUSBARRIER BETWEEN CAGE LEVELS",M / A,N,N,N,M,8/28/2020
276.421-001Y202026    ._,"02, 07, 99",0 1 2,FILING OF FALSE FINANCIAL STATEMENTS BY GRAIN DEALERS,F / D,C,N,N,F,8/28/2020
276.536-001Y20207399._,99,0 1 2,PROVIDE FALSE RECORDS OR WITHHOLD ACCOUNTS BY GRAIN DEALER,F / D,C,N,N,F,8/28/2020
276.536-002N20207399._,99,0 1 2,"VIOLATE PROVISIONS OF SECTION 276.536 REGARDINGSTOCKYARDS/GRAIN/PRODUCE EXCHANGES",M / B,N,N,N,M,8/28/2020
276.582-001N20202699._,99,0 1 2,FAILURE OF GRAIN DEALER TO DISPLAY LICENSING NOTICE,M / UN,N,N,N,M,8/28/2020
